,name,id,xmin,ymin,xmax,ymax
73,Bombay_122.jpg,1,0.054,0.4053333333333333,0.188,0.5573333333333333
74,english_setter_101.jpg,0,0.2552552552552553,0.134,0.6996996996996997,0.424
75,leonberger_141.jpg,0,0.2,0.24533333333333332,0.51,0.6293333333333333
76,Sphynx_144.jpg,1,0.10810810810810811,0.148,0.4984984984984985,0.422
77,english_setter_164.jpg,0,0.356,0.33866666666666667,0.614,0.784
78,chihuahua_117.jpg,0,0.23333333333333334,0.08018867924528301,0.48333333333333334,0.44339622641509435
79,beagle_122.jpg,0,0.244,0.15915915915915915,0.474,0.43843843843843844
80,american_pit_bull_terrier_10.jpg,0,0.614,0.21739130434782608,0.818,0.4266304347826087
81,beagle_183.jpg,0,0.512,0.345,0.876,0.6375
82,Bombay_128.jpg,1,0.13666666666666666,0.15632183908045977,0.39,0.36551724137931035
83,japanese_chin_190.jpg,0,0.2672672672672673,0.11,0.7237237237237237,0.444
84,japanese_chin_140.jpg,0,0.194,0.12266666666666666,0.448,0.39466666666666667
85,beagle_194.jpg,0,0.098,0.003003003003003003,0.728,0.8228228228228228
86,shiba_inu_174.jpg,0,0.24533333333333332,0.176,0.47733333333333333,0.376
87,Sphynx_167.jpg,1,0.21,0.0030120481927710845,0.672,0.6716867469879518
88,chihuahua_18.jpg,0,0.04225352112676056,0.05,0.9183098591549296,0.788
89,staffordshire_bull_terrier_160.jpg,0,0.042,0.08408408408408409,0.314,0.3993993993993994
90,Bengal_172.jpg,1,0.2,0.3345724907063197,0.4066666666666667,0.5910780669144982
91,miniature_pinscher_142.jpg,0,0.2222222222222222,0.19666666666666666,0.6755555555555556,0.5833333333333334
92,english_cocker_spaniel_175.jpg,0,0.44,0.15176151761517614,0.708,0.5013550135501355
93,saint_bernard_180.jpg,0,0.542,0.16533333333333333,0.768,0.44533333333333336
94,Bombay_164.jpg,1,0.24915824915824916,0.013333333333333334,0.9730639730639731,0.7333333333333333
95,wheaten_terrier_106.jpg,0,0.25225225225225223,0.08,0.93993993993994,0.524
96,yorkshire_terrier_152.jpg,0,0.3233333333333333,0.14925373134328357,0.7033333333333334,0.6318407960199005
97,pug_182.jpg,0,0.17613636363636365,0.09333333333333334,0.9943181818181818,0.44666666666666666
98,Sphynx_122.jpg,1,0.376,0.01,0.9973333333333333,0.456
99,Persian_202.jpg,1,0.134,0.015015015015015015,0.468,0.5465465465465466
100,english_setter_176.jpg,0,0.364,0.16666666666666666,0.844,0.9327485380116959
101,american_bulldog_139.jpg,0,0.37425149700598803,0.284,0.6526946107784432,0.464
102,yorkshire_terrier_137.jpg,0,0.37,0.19555555555555557,0.6033333333333334,0.49777777777777776
103,japanese_chin_161.jpg,0,0.0026666666666666666,0.202,0.9093333333333333,0.822
104,beagle_112.jpg,0,0.07207207207207207,0.454,0.6966966966966966,0.784
105,american_pit_bull_terrier_119.jpg,0,0.22333333333333333,0.28,0.6033333333333334,0.7288888888888889
106,saint_bernard_112.jpg,0,0.1927710843373494,0.112,0.858433734939759,0.528
107,yorkshire_terrier_12.jpg,0,0.378,0.12,0.7,0.504
108,Bombay_104.jpg,1,0.0658682634730539,0.068,0.562874251497006,0.396
109,english_cocker_spaniel_15.jpg,0,0.36,0.02702702702702703,0.836,0.7567567567567568
110,Abyssinian_125.jpg,1,0.43,0.06406685236768803,0.786,0.49025069637883006
111,great_pyrenees_165.jpg,0,0.2132132132132132,0.196,0.5615615615615616,0.384
112,american_pit_bull_terrier_131.jpg,0,0.2966666666666667,0.09727626459143969,0.6966666666666667,0.5175097276264592
113,pug_147.jpg,0,0.25666666666666665,0.10267857142857142,0.81,0.7321428571428571
114,Birman_10.jpg,1,0.09,0.31212121212121213,0.388,0.6818181818181818
115,wheaten_terrier_100.jpg,0,0.4084084084084084,0.08,0.7087087087087087,0.26
116,chihuahua_184.jpg,0,0.1715686274509804,0.21333333333333335,0.7696078431372549,0.6566666666666666
117,yorkshire_terrier_177.jpg,0,0.20266666666666666,0.178,0.7653333333333333,0.42
118,leonberger_111.jpg,0,0.318,0.11733333333333333,0.704,0.5786666666666667
119,pomeranian_190.jpg,0,0.08666666666666667,0.08445945945945946,0.38666666666666666,0.4391891891891892
120,British_Shorthair_193.jpg,1,0.394,0.20180722891566266,0.804,0.8042168674698795
121,yorkshire_terrier_140.jpg,0,0.3433333333333333,0.0427807486631016,0.7466666666666667,0.732620320855615
122,pug_171.jpg,0,0.2966666666666667,0.1095890410958904,0.7233333333333334,0.639269406392694
123,Sphynx_142.jpg,1,0.082,0.0030120481927710845,0.534,0.7078313253012049
124,keeshond_14.jpg,0,0.35,0.13333333333333333,0.736,0.616
125,beagle_117.jpg,0,0.362,0.1716867469879518,0.692,0.5421686746987951
126,pug_145.jpg,0,0.34,0.0044444444444444444,0.9633333333333334,0.68
127,Egyptian_Mau_188.jpg,1,0.647410358565737,0.27393617021276595,0.898406374501992,0.5638297872340425
128,Maine_Coon_157.jpg,1,0.33633633633633636,0.002,0.7057057057057057,0.276
129,newfoundland_118.jpg,0,0.24317617866004962,0.142,0.8436724565756824,0.712
130,Maine_Coon_143.jpg,1,0.22590361445783133,0.154,0.822289156626506,0.584
131,newfoundland_136.jpg,0,0.3323353293413174,0.276,0.7664670658682635,0.516
132,pomeranian_102.jpg,0,0.366,0.20266666666666666,0.53,0.536
133,Russian_Blue_109.jpg,1,0.244,0.15568862275449102,0.58,0.7574850299401198
134,saint_bernard_141.jpg,0,0.156,0.39466666666666667,0.38,0.6986666666666667
135,keeshond_128.jpg,0,0.488,0.24024024024024024,0.686,0.45645645645645644
136,Sphynx_12.jpg,1,0.24,0.06306306306306306,0.604,0.6186186186186187
137,yorkshire_terrier_133.jpg,0,0.3233333333333333,0.017777777777777778,0.7933333333333333,0.6266666666666667
138,american_bulldog_130.jpg,0,0.07380952380952381,0.024,0.8857142857142857,0.59
139,Egyptian_Mau_165.jpg,1,0.669921875,0.17708333333333334,0.998046875,0.6822916666666666
140,basset_hound_112.jpg,0,0.3449197860962567,0.292,0.839572192513369,0.642
141,Bengal_190.jpg,1,0.30538922155688625,0.29,0.4281437125748503,0.462
142,Bombay_152.jpg,1,0.56875,0.22323462414578588,0.909375,0.7289293849658315
143,Egyptian_Mau_128.jpg,1,0.18666666666666668,0.056666666666666664,0.4622222222222222,0.2833333333333333
144,german_shorthaired_112.jpg,0,0.33866666666666667,0.102,0.7093333333333334,0.376
145,newfoundland_13.jpg,0,0.2732732732732733,0.254,0.5615615615615616,0.45
146,pug_115.jpg,0,0.4826666666666667,0.384,0.912,0.642
147,newfoundland_130.jpg,0,0.36826347305389223,0.262,0.7724550898203593,0.48
148,havanese_16.jpg,0,0.15,0.12312312312312312,0.556,0.4954954954954955
149,Siamese_135.jpg,1,0.702,0.31736526946107785,0.94,0.6796407185628742
150,Sphynx_152.jpg,1,0.448,0.00625,0.736,0.31875
151,Sphynx_197.jpg,1,0.6004016064257028,0.158,0.8493975903614458,0.422
152,keeshond_101.jpg,0,0.2853333333333333,0.078,0.576,0.362
153,american_bulldog_187.jpg,0,0.07,0.24624624624624625,0.63,0.7627627627627628
154,keeshond_159.jpg,0,0.33,0.27466666666666667,0.472,0.512
155,Persian_176.jpg,1,0.426,0.13550135501355012,0.676,0.4823848238482385
156,english_cocker_spaniel_106.jpg,0,0.348,0.03003003003003003,0.662,0.48348348348348347
157,samoyed_119.jpg,0,0.326,0.19466666666666665,0.55,0.7066666666666667
158,american_bulldog_103.jpg,0,0.336,0.238,0.632,0.452
159,great_pyrenees_183.jpg,0,0.426,0.15915915915915915,0.622,0.4864864864864865
160,german_shorthaired_131.jpg,0,0.18,0.5573333333333333,0.492,0.952
161,japanese_chin_149.jpg,0,0.13,0.09287925696594428,0.762,0.7275541795665634
162,english_cocker_spaniel_157.jpg,0,0.284,0.07628865979381444,0.678,0.4350515463917526
163,miniature_pinscher_118.jpg,0,0.34,0.0044444444444444444,0.82,0.44
164,Ragdoll_111.jpg,1,0.06626506024096386,0.062,0.9698795180722891,0.62
165,miniature_pinscher_154.jpg,0,0.31333333333333335,0.022222222222222223,0.73,0.39555555555555555
166,english_setter_115.jpg,0,0.296,0.05405405405405406,0.722,0.5735735735735735
167,miniature_pinscher_115.jpg,0,0.5933333333333334,0.01904761904761905,0.8766666666666667,0.7619047619047619
168,Russian_Blue_155.jpg,1,0.12874251497005987,0.212,0.6107784431137725,0.576
169,american_pit_bull_terrier_112.jpg,0,0.30666666666666664,0.11555555555555555,0.7466666666666667,0.7066666666666667
170,Birman_174.jpg,1,0.488,0.25333333333333335,0.702,0.5066666666666667
171,Egyptian_Mau_181.jpg,1,0.1646153846153846,0.11085450346420324,0.32,0.3579676674364896
172,Russian_Blue_111.jpg,1,0.438,0.0026666666666666666,0.866,0.5946666666666667
173,Birman_118.jpg,1,0.13066666666666665,0.07,0.8453333333333334,0.64
174,Russian_Blue_154.jpg,1,0.5748502994011976,0.088,0.8233532934131736,0.306
175,shiba_inu_14.jpg,0,0.274,0.2900552486187845,0.406,0.5414364640883977
176,Sphynx_117.jpg,1,0.4281437125748503,0.308,0.7095808383233533,0.5
177,staffordshire_bull_terrier_143.jpg,0,0.17,0.08533333333333333,0.824,0.832
178,samoyed_104.jpg,0,0.374,0.05405405405405406,0.64,0.5375375375375375
179,Bombay_173.jpg,1,0.4041916167664671,0.208,0.7574850299401198,0.45
180,english_cocker_spaniel_140.jpg,0,0.16957605985037408,0.102,0.9152119700748129,0.734
181,Maine_Coon_187.jpg,1,0.37066666666666664,0.19,0.7333333333333333,0.482
182,samoyed_126.jpg,0,0.19,0.2072072072072072,0.674,0.9219219219219219
183,english_setter_113.jpg,0,0.394,0.1582089552238806,0.796,0.5850746268656717
184,shiba_inu_178.jpg,0,0.198,0.003003003003003003,0.658,0.8738738738738738
185,miniature_pinscher_174.jpg,0,0.24,0.08,0.6333333333333333,0.7066666666666667
186,boxer_101.jpg,0,0.013452914798206279,0.024,0.9910313901345291,0.9
187,Sphynx_132.jpg,1,0.064,0.010666666666666666,0.726,0.8453333333333334
188,Bombay_126.jpg,1,0.10437710437710437,0.26222222222222225,0.45454545454545453,0.6711111111111111
189,Ragdoll_13.jpg,1,0.19931271477663232,0.072,0.5876288659793815,0.33
190,Siamese_151.jpg,1,0.003003003003003003,0.002,1.0,0.688
191,english_setter_188.jpg,0,0.5626666666666666,0.204,0.744,0.39
192,beagle_175.jpg,0,0.352,0.272,0.624,0.6506666666666666
193,Birman_131.jpg,1,0.314,0.13855421686746988,0.622,0.6204819277108434
194,Bombay_121.jpg,1,0.5266666666666666,0.19138755980861244,0.8,0.645933014354067
195,British_Shorthair_126.jpg,1,0.15254237288135594,0.194,0.53954802259887,0.454
196,British_Shorthair_16.jpg,1,0.0026666666666666666,0.002,0.9973333333333333,0.784
197,Maine_Coon_124.jpg,1,0.057057057057057055,0.006,0.6336336336336337,0.462
198,scottish_terrier_109.jpg,0,0.664,0.5093333333333333,0.814,0.8106666666666666
199,shiba_inu_116.jpg,0,0.3933933933933934,0.214,0.7147147147147147,0.466
200,Bengal_108.jpg,1,0.216,0.07733333333333334,0.524,0.5733333333333334
201,British_Shorthair_172.jpg,1,0.124,0.16119402985074627,0.566,0.7253731343283583
202,Abyssinian_108.jpg,1,0.1,0.034653465346534656,0.672,0.7524752475247525
203,japanese_chin_165.jpg,0,0.126,0.04491017964071856,0.5,0.48502994011976047
204,leonberger_138.jpg,0,0.348,0.06906906906906907,0.55,0.3003003003003003
205,Birman_149.jpg,1,0.16265060240963855,0.194,0.8614457831325302,0.658
206,Birman_179.jpg,1,0.406,0.312,0.568,0.528
207,english_setter_117.jpg,0,0.4,0.08108108108108109,0.672,0.34534534534534533
208,Bombay_170.jpg,1,0.44315992292870904,0.13240418118466898,0.7090558766859345,0.5121951219512195
209,Abyssinian_184.jpg,1,0.6746031746031746,0.5366666666666666,0.955026455026455,0.9133333333333333
210,shiba_inu_166.jpg,0,0.186,0.0026666666666666666,0.718,0.672
211,german_shorthaired_183.jpg,0,0.576,0.17314487632508835,0.926,0.7667844522968198
212,Sphynx_168.jpg,1,0.18618618618618618,0.092,0.7657657657657657,0.476
213,Siamese_17.jpg,1,0.058,0.002,0.796,0.874
214,staffordshire_bull_terrier_183.jpg,0,0.458,0.3333333333333333,0.636,0.592
215,yorkshire_terrier_105.jpg,0,0.342,0.15315315315315314,0.584,0.6096096096096096
216,newfoundland_144.jpg,0,0.24,0.168,0.528,0.52
217,beagle_18.jpg,0,0.12797619047619047,0.062,0.8660714285714286,0.408
218,yorkshire_terrier_126.jpg,0,0.32038834951456313,0.056666666666666664,0.9029126213592233,0.5366666666666666
219,leonberger_115.jpg,0,0.21866666666666668,0.1,0.8506666666666667,0.638
220,english_setter_168.jpg,0,0.514,0.18666666666666668,0.696,0.48
221,basset_hound_124.jpg,0,0.39,0.015015015015015015,0.778,0.5915915915915916
222,staffordshire_bull_terrier_149.jpg,0,0.252,0.24,0.668,0.7466666666666667
223,Persian_118.jpg,1,0.352,0.10307017543859649,0.818,0.5855263157894737
224,german_shorthaired_105.jpg,0,0.2694610778443114,0.4,0.7604790419161677,0.684
225,scottish_terrier_144.jpg,0,0.224,0.296,0.56,0.7466666666666667
226,great_pyrenees_163.jpg,0,0.092,0.38375350140056025,0.288,0.6162464985994398
227,great_pyrenees_189.jpg,0,0.364,0.20851063829787234,0.91,0.6340425531914894
228,Ragdoll_192.jpg,1,0.3772455089820359,0.398,0.655688622754491,0.578
229,great_pyrenees_151.jpg,0,0.306,0.15615615615615616,0.568,0.48348348348348347
230,english_setter_136.jpg,0,0.41359773371104813,0.038,0.8526912181303116,0.296
231,havanese_160.jpg,0,0.33,0.0641399416909621,0.656,0.5276967930029155
232,Abyssinian_120.jpg,1,0.23595505617977527,0.2125,0.6217228464419475,0.45
233,keeshond_157.jpg,0,0.396,0.07466666666666667,0.62,0.45066666666666666
234,Sphynx_155.jpg,1,0.442,0.04895104895104895,0.908,0.6456876456876457
235,english_setter_122.jpg,0,0.322,0.21021021021021022,0.736,0.7057057057057057
236,Ragdoll_151.jpg,1,0.4801980198019802,0.118,0.650990099009901,0.27
237,english_setter_169.jpg,0,0.554,0.16533333333333333,0.7,0.43466666666666665
238,miniature_pinscher_162.jpg,0,0.39,0.023529411764705882,0.8666666666666667,0.592156862745098
239,american_pit_bull_terrier_152.jpg,0,0.0635593220338983,0.03333333333333333,0.5635593220338984,0.5133333333333333
240,german_shorthaired_145.jpg,0,0.18208955223880596,0.162,0.6477611940298508,0.394
241,shiba_inu_129.jpg,0,0.452,0.08108108108108109,0.608,0.43843843843843844
242,Bombay_174.jpg,1,0.5346534653465347,0.1,0.9108910891089109,0.402
243,saint_bernard_165.jpg,0,0.328,0.20266666666666666,0.724,0.6186666666666667
244,Bengal_149.jpg,1,0.17,0.0044444444444444444,0.7966666666666666,0.6266666666666667
245,english_cocker_spaniel_130.jpg,0,0.244,0.06906906906906907,0.638,0.8558558558558559
246,Bombay_138.jpg,1,0.264026402640264,0.09166666666666666,0.724972497249725,0.7883333333333333
247,boxer_128.jpg,0,0.174,0.6156156156156156,0.348,0.933933933933934
248,scottish_terrier_168.jpg,0,0.366,0.22062350119904076,0.582,0.6211031175059952
249,great_pyrenees_158.jpg,0,0.46,0.35733333333333334,0.634,0.5946666666666667
250,Sphynx_17.jpg,1,0.23,0.002,0.898,0.702
251,american_pit_bull_terrier_113.jpg,0,0.09146341463414634,0.0033333333333333335,0.9451219512195121,0.34
252,boxer_190.jpg,0,0.186,0.04804804804804805,0.818,0.9819819819819819
253,wheaten_terrier_168.jpg,0,0.23,0.06060606060606061,0.538,0.4303030303030303
254,Bombay_141.jpg,1,0.17417417417417416,0.206,1.0,0.738
255,Persian_170.jpg,1,0.432,0.10479041916167664,0.894,0.6796407185628742
256,wheaten_terrier_152.jpg,0,0.232,0.2613333333333333,0.542,0.6026666666666667
257,Birman_147.jpg,1,0.552,0.2680722891566265,0.73,0.572289156626506
258,Egyptian_Mau_120.jpg,1,0.6630859375,0.03515625,0.8505859375,0.3125
259,Abyssinian_18.jpg,1,0.40298507462686567,0.174,0.9373134328358209,0.57
260,leonberger_113.jpg,0,0.414,0.042666666666666665,0.766,0.5413333333333333
261,keeshond_122.jpg,0,0.36,0.168,0.868,0.8826666666666667
262,shiba_inu_187.jpg,0,0.5435435435435435,0.22,0.8198198198198198,0.428
263,Bengal_12.jpg,1,0.056,0.10149253731343283,0.42,0.7134328358208956
264,Ragdoll_181.jpg,1,0.31,0.16516516516516516,0.54,0.5225225225225225
265,boxer_150.jpg,0,0.44,0.2986666666666667,0.6,0.7413333333333333
266,great_pyrenees_131.jpg,0,0.254,0.06419753086419754,0.554,0.47160493827160493
267,scottish_terrier_157.jpg,0,0.58,0.128,0.982,0.5013333333333333
268,Ragdoll_184.jpg,1,0.18862275449101795,0.094,0.6497005988023952,0.414
269,english_cocker_spaniel_171.jpg,0,0.45,0.24624624624624625,0.604,0.4954954954954955
270,Ragdoll_179.jpg,1,0.606,0.12612612612612611,0.88,0.5495495495495496
271,english_cocker_spaniel_138.jpg,0,0.14666666666666667,0.056,0.7306666666666667,0.57
272,keeshond_113.jpg,0,0.36936936936936937,0.194,0.8318318318318318,0.606
273,saint_bernard_153.jpg,0,0.32,0.18208955223880596,0.674,0.7402985074626866
274,shiba_inu_198.jpg,0,0.084,0.1347305389221557,0.524,0.7934131736526946
275,shiba_inu_101.jpg,0,0.41333333333333333,0.442,0.6213333333333333,0.644
276,newfoundland_121.jpg,0,0.24242424242424243,0.16,0.7121212121212122,0.534
277,Bengal_140.jpg,1,0.10333333333333333,0.06134969325153374,0.29,0.3987730061349693
278,pug_137.jpg,0,0.12562814070351758,0.006666666666666667,0.8542713567839196,0.44333333333333336
279,newfoundland_120.jpg,0,0.368,0.2822822822822823,0.59,0.5975975975975976
280,great_pyrenees_107.jpg,0,0.03291139240506329,0.027083333333333334,0.3848101265822785,0.32708333333333334
281,Egyptian_Mau_179.jpg,1,0.5810546875,0.11197916666666667,0.8466796875,0.4505208333333333
282,Maine_Coon_196.jpg,1,0.25925925925925924,0.062,0.5339506172839507,0.24
283,wheaten_terrier_156.jpg,0,0.196,0.12266666666666666,0.358,0.35733333333333334
284,american_bulldog_100.jpg,0,0.408,0.3153153153153153,0.58,0.6066066066066066
285,Bombay_113.jpg,1,0.042283298097251586,0.017605633802816902,0.37209302325581395,0.2975352112676056
286,Bengal_134.jpg,1,0.3466666666666667,0.08444444444444445,0.8,0.7333333333333333
287,boxer_130.jpg,0,0.19,0.0026666666666666666,0.78,0.6533333333333333
288,samoyed_15.jpg,0,0.35543766578249336,0.112,0.7771883289124668,0.56
289,chihuahua_125.jpg,0,0.40344827586206894,0.013333333333333334,0.9793103448275862,0.5766666666666667
290,basset_hound_15.jpg,0,0.09,0.009036144578313253,0.41,0.4819277108433735
291,wheaten_terrier_190.jpg,0,0.162,0.03939393939393939,0.442,0.4484848484848485
292,great_pyrenees_127.jpg,0,0.408,0.4,0.552,0.5626666666666666
293,staffordshire_bull_terrier_130.jpg,0,0.428,0.39466666666666667,0.6,0.648
294,Egyptian_Mau_161.jpg,1,0.5,0.058333333333333334,0.7541666666666667,0.45
295,american_pit_bull_terrier_125.jpg,0,0.013333333333333334,0.05333333333333334,0.52,0.6177777777777778
296,saint_bernard_179.jpg,0,0.36,0.32,0.6773333333333333,0.522
297,german_shorthaired_108.jpg,0,0.478,0.1880597014925373,0.62,0.373134328358209
298,staffordshire_bull_terrier_139.jpg,0,0.284,0.14666666666666667,0.796,0.8133333333333334
299,staffordshire_bull_terrier_147.jpg,0,0.048,0.07207207207207207,0.45,0.8648648648648649
300,Egyptian_Mau_111.jpg,1,0.6601466992665037,0.29457364341085274,0.80440097799511,0.5426356589147286
301,Abyssinian_156.jpg,1,0.566,0.07471264367816093,0.82,0.47988505747126436
302,Persian_184.jpg,1,0.26,0.064,0.732,0.632
303,saint_bernard_139.jpg,0,0.2852852852852853,0.322,0.5645645645645646,0.478
304,newfoundland_178.jpg,0,0.096,0.01680672268907563,0.746,0.6386554621848739
305,havanese_107.jpg,0,0.1021021021021021,0.16,0.9369369369369369,0.638
306,shiba_inu_121.jpg,0,0.22590361445783133,0.184,0.6987951807228916,0.544
307,leonberger_179.jpg,0,0.002178649237472767,0.042,0.9803921568627451,0.834
308,samoyed_128.jpg,0,0.16,0.0026666666666666666,0.68,0.5333333333333333
309,english_cocker_spaniel_183.jpg,0,0.04825737265415549,0.06651884700665188,0.8659517426273459,0.7494456762749445
310,Bengal_165.jpg,1,0.18411552346570398,0.08,0.40794223826714804,0.36
311,saint_bernard_130.jpg,0,0.0029940119760479044,0.064,0.9461077844311377,0.796
312,Siamese_110.jpg,1,0.272,0.002,0.8186666666666667,0.34
313,beagle_161.jpg,0,0.326,0.2132132132132132,0.682,0.7687687687687688
314,chihuahua_118.jpg,0,0.38,0.11418685121107267,0.84,0.7958477508650519
315,english_cocker_spaniel_180.jpg,0,0.15,0.06649616368286446,0.43,0.42710997442455245
316,german_shorthaired_114.jpg,0,0.606,0.026515151515151516,0.978,0.7159090909090909
317,shiba_inu_110.jpg,0,0.256,0.06133333333333333,0.656,0.6773333333333333
318,chihuahua_112.jpg,0,0.4577777777777778,0.23,0.8622222222222222,0.48
319,beagle_180.jpg,0,0.346,0.11711711711711711,0.976,1.0
320,american_pit_bull_terrier_162.jpg,0,0.44666666666666666,0.14222222222222222,0.7733333333333333,0.72
